"Notes"	"Year"	"Year Code"	"County"	"County Code"	"UCD - Drug/Alcohol Induced Causes"	"UCD - Drug/Alcohol Induced Causes Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"2001"	"2001"	"Monterey County, CA"	"06053"	"Alcohol-Induced Causes"	"A"	37	407082	9.08908	1.49424
	"2001"	"2001"	"Monterey County, CA"	"06053"	"All Other Causes"	"O"	2425	407082	595.70308	12.09690
	"2001"	"2001"	"Napa County, CA"	"06055"	"Alcohol-Induced Causes"	"A"	16	126818	Unreliable	3.15413
	"2001"	"2001"	"Napa County, CA"	"06055"	"All Other Causes"	"O"	1260	126818	993.54981	27.99010
	"2001"	"2001"	"Nevada County, CA"	"06057"	"Alcohol-Induced Causes"	"A"	15	93715	Unreliable	4.13273
	"2001"	"2001"	"Nevada County, CA"	"06057"	"All Other Causes"	"O"	917	93715	978.49864	32.31287
	"2001"	"2001"	"Orange County, CA"	"06059"	"Drug-Induced Causes"	"D"	27	2885457	0.93573	0.18008
	"2001"	"2001"	"Orange County, CA"	"06059"	"Alcohol-Induced Causes"	"A"	183	2885457	6.34215	0.46883
	"2001"	"2001"	"Orange County, CA"	"06059"	"All Other Causes"	"O"	16620	2885457	575.99195	4.46787
	"2001"	"2001"	"Placer County, CA"	"06061"	"Drug-Induced Causes"	"D"	12	263615	Unreliable	1.31408
	"2001"	"2001"	"Placer County, CA"	"06061"	"Alcohol-Induced Causes"	"A"	20	263615	7.58682	1.69646
	"2001"	"2001"	"Placer County, CA"	"06061"	"All Other Causes"	"O"	1958	263615	742.74984	16.78558
	"2001"	"2001"	"Plumas County, CA"	"06063"	"All Other Causes"	"O"	209	20820	1003.84246	69.43723
	"2001"	"2001"	"Riverside County, CA"	"06065"	"Drug-Induced Causes"	"D"	50	1616634	3.09285	0.43739
	"2001"	"2001"	"Riverside County, CA"	"06065"	"Alcohol-Induced Causes"	"A"	220	1616634	13.60852	0.91749
	"2001"	"2001"	"Riverside County, CA"	"06065"	"All Other Causes"	"O"	12550	1616634	776.30435	6.92963
	"2001"	"2001"	"Sacramento County, CA"	"06067"	"Drug-Induced Causes"	"D"	14	1266257	Unreliable	0.29549
	"2001"	"2001"	"Sacramento County, CA"	"06067"	"Alcohol-Induced Causes"	"A"	118	1266257	9.31880	0.85787
	"2001"	"2001"	"Sacramento County, CA"	"06067"	"All Other Causes"	"O"	9272	1266257	732.23682	7.60440
	"2001"	"2001"	"San Benito County, CA"	"06069"	"All Other Causes"	"O"	267	54644	488.61723	29.90289
	"2001"	"2001"	"San Bernardino County, CA"	"06071"	"Drug-Induced Causes"	"D"	92	1760731	5.22510	0.54475
	"2001"	"2001"	"San Bernardino County, CA"	"06071"	"Alcohol-Induced Causes"	"A"	200	1760731	11.35892	0.80320
	"2001"	"2001"	"San Bernardino County, CA"	"06071"	"All Other Causes"	"O"	11182	1760731	635.07714	6.00574
	"2001"	"2001"	"San Diego County, CA"	"06073"	"Drug-Induced Causes"	"D"	42	2869672	1.46358	0.22584
	"2001"	"2001"	"San Diego County, CA"	"06073"	"Alcohol-Induced Causes"	"A"	290	2869672	10.10568	0.59343
	"2001"	"2001"	"San Diego County, CA"	"06073"	"All Other Causes"	"O"	19672	2869672	685.51388	4.88756
	"2001"	"2001"	"San Francisco County, CA"	"06075"	"Drug-Induced Causes"	"D"	142	780865	18.18496	1.52605
	"2001"	"2001"	"San Francisco County, CA"	"06075"	"Alcohol-Induced Causes"	"A"	151	780865	19.33753	1.57367
	"2001"	"2001"	"San Francisco County, CA"	"06075"	"All Other Causes"	"O"	6225	780865	797.19286	10.10401
	"2001"	"2001"	"San Joaquin County, CA"	"06077"	"Drug-Induced Causes"	"D"	36	591207	6.08924	1.01487
	"2001"	"2001"	"San Joaquin County, CA"	"06077"	"Alcohol-Induced Causes"	"A"	55	591207	9.30300	1.25442
	"2001"	"2001"	"San Joaquin County, CA"	"06077"	"All Other Causes"	"O"	4395	591207	743.39445	11.21347
	"2001"	"2001"	"San Luis Obispo County, CA"	"06079"	"Drug-Induced Causes"	"D"	15	251462	Unreliable	1.54019
	"2001"	"2001"	"San Luis Obispo County, CA"	"06079"	"Alcohol-Induced Causes"	"A"	22	251462	8.74884	1.86526
	"2001"	"2001"	"San Luis Obispo County, CA"	"06079"	"All Other Causes"	"O"	1984	251462	788.98601	17.71326
	"2001"	"2001"	"San Mateo County, CA"	"06081"	"Drug-Induced Causes"	"D"	22	705621	3.11782	0.66472
	"2001"	"2001"	"San Mateo County, CA"	"06081"	"Alcohol-Induced Causes"	"A"	44	705621	6.23564	0.94006
	"2001"	"2001"	"San Mateo County, CA"	"06081"	"All Other Causes"	"O"	4724	705621	669.48121	9.74055
	"2001"	"2001"	"Santa Barbara County, CA"	"06083"	"Drug-Induced Causes"	"D"	26	403164	6.44899	1.26475
	"2001"	"2001"	"Santa Barbara County, CA"	"06083"	"Alcohol-Induced Causes"	"A"	50	403164	12.40190	1.75389
	"2001"	"2001"	"Santa Barbara County, CA"	"06083"	"All Other Causes"	"O"	2843	403164	705.17209	13.22534
	"2001"	"2001"	"Santa Clara County, CA"	"06085"	"Drug-Induced Causes"	"D"	31	1688082	1.83640	0.32983
	"2001"	"2001"	"Santa Clara County, CA"	"06085"	"Alcohol-Induced Causes"	"A"	133	1688082	7.87876	0.68318
	"2001"	"2001"	"Santa Clara County, CA"	"06085"	"All Other Causes"	"O"	8639	1688082	511.76424	5.50603
	"2001"	"2001"	"Santa Cruz County, CA"	"06087"	"Drug-Induced Causes"	"D"	20	256045	7.81113	1.74662
	"2001"	"2001"	"Santa Cruz County, CA"	"06087"	"Alcohol-Induced Causes"	"A"	28	256045	10.93558	2.06663
	"2001"	"2001"	"Santa Cruz County, CA"	"06087"	"All Other Causes"	"O"	1658	256045	647.54242	15.90289
	"2001"	"2001"	"Shasta County, CA"	"06089"	"Drug-Induced Causes"	"D"	12	166408	Unreliable	2.08169
	"2001"	"2001"	"Shasta County, CA"	"06089"	"Alcohol-Induced Causes"	"A"	21	166408	12.61959	2.75382
	"2001"	"2001"	"Shasta County, CA"	"06089"	"All Other Causes"	"O"	1755	166408	1054.63680	25.17470
	"2001"	"2001"	"Sierra County, CA"	"06091"	"All Other Causes"	"O"	41	3518	1165.43491	182.01035
	"2001"	"2001"	"Siskiyou County, CA"	"06093"	"All Other Causes"	"O"	512	43908	1166.07452	51.53370
	"2001"	"2001"	"Solano County, CA"	"06095"	"Drug-Induced Causes"	"D"	14	404209	Unreliable	0.92567
	"2001"	"2001"	"Solano County, CA"	"06095"	"Alcohol-Induced Causes"	"A"	30	404209	7.42190	1.35505
	"2001"	"2001"	"Solano County, CA"	"06095"	"All Other Causes"	"O"	2455	404209	607.35906	12.25800
	"2001"	"2001"	"Sonoma County, CA"	"06097"	"Alcohol-Induced Causes"	"A"	43	465293	9.24149	1.40931
	"2001"	"2001"	"Sonoma County, CA"	"06097"	"All Other Causes"	"O"	3833	465293	823.78200	13.30586
	"2001"	"2001"	"Stanislaus County, CA"	"06099"	"Drug-Induced Causes"	"D"	41	463761	8.84076	1.38069
	"2001"	"2001"	"Stanislaus County, CA"	"06099"	"Alcohol-Induced Causes"	"A"	67	463761	14.44710	1.76499
	"2001"	"2001"	"Stanislaus County, CA"	"06099"	"All Other Causes"	"O"	3477	463761	749.73963	12.71476
	"2001"	"2001"	"Sutter County, CA"	"06101"	"All Other Causes"	"O"	668	80138	833.56211	32.25149
	"2001"	"2001"	"Tehama County, CA"	"06103"	"All Other Causes"	"O"	624	56685	1100.82032	44.06808
	"2001"	"2001"	"Trinity County, CA"	"06105"	"All Other Causes"	"O"	140	12859	1088.73163	92.01462
	"2001"	"2001"	"Tulare County, CA"	"06107"	"Drug-Induced Causes"	"D"	13	373171	Unreliable	0.96619
	"2001"	"2001"	"Tulare County, CA"	"06107"	"Alcohol-Induced Causes"	"A"	27	373171	7.23529	1.39243
	"2001"	"2001"	"Tulare County, CA"	"06107"	"All Other Causes"	"O"	2659	373171	712.54197	13.81819
	"2001"	"2001"	"Tuolumne County, CA"	"06109"	"All Other Causes"	"O"	591	55253	1069.62518	43.99850
	"2001"	"2001"	"Ventura County, CA"	"06111"	"Drug-Induced Causes"	"D"	32	766689	4.17379	0.73783
	"2001"	"2001"	"Ventura County, CA"	"06111"	"Alcohol-Induced Causes"	"A"	64	766689	8.34758	1.04345
	"2001"	"2001"	"Ventura County, CA"	"06111"	"All Other Causes"	"O"	4653	766689	606.89536	8.89708
	"2001"	"2001"	"Yolo County, CA"	"06113"	"Alcohol-Induced Causes"	"A"	20	175337	11.40661	2.55059
	"2001"	"2001"	"Yolo County, CA"	"06113"	"All Other Causes"	"O"	1164	175337	663.86444	19.45821
	"2001"	"2001"	"Yuba County, CA"	"06115"	"All Other Causes"	"O"	491	61249	801.64574	36.17777
	"2001"	"2001"	"Adams County, CO"	"08001"	"Drug-Induced Causes"	"D"	48	376115	12.76205	1.84204
	"2001"	"2001"	"Adams County, CO"	"08001"	"Alcohol-Induced Causes"	"A"	33	376115	8.77391	1.52734
	"2001"	"2001"	"Adams County, CO"	"08001"	"All Other Causes"	"O"	2070	376115	550.36359	12.09663
	"2001"	"2001"	"Alamosa County, CO"	"08003"	"All Other Causes"	"O"	114	14956	762.23589	71.38993
	"2001"	"2001"	"Arapahoe County, CO"	"08005"	"Drug-Induced Causes"	"D"	52	502393	10.35046	1.43535
	"2001"	"2001"	"Arapahoe County, CO"	"08005"	"Alcohol-Induced Causes"	"A"	49	502393	9.75332	1.39333
	"2001"	"2001"	"Arapahoe County, CO"	"08005"	"All Other Causes"	"O"	2794	502393	556.13832	10.52131
	"2001"	"2001"	"Archuleta County, CO"	"08007"	"All Other Causes"	"O"	51	10454	487.85154	68.31288
	"2001"	"2001"	"Baca County, CO"	"08009"	"All Other Causes"	"O"	67	4471	1498.54619	183.07655
	"2001"	"2001"	"Bent County, CO"	"08011"	"All Other Causes"	"O"	78	5841	1335.38778	151.20289
	"2001"	"2001"	"Boulder County, CO"	"08013"	"Drug-Induced Causes"	"D"	24	300727	7.98066	1.62905
	"2001"	"2001"	"Boulder County, CO"	"08013"	"Alcohol-Induced Causes"	"A"	29	300727	9.64330	1.79072
	"2001"	"2001"	"Boulder County, CO"	"08013"	"All Other Causes"	"O"	1374	300727	456.89280	12.32597
	"2001"	"2001"	"Chaffee County, CO"	"08015"	"All Other Causes"	"O"	143	16488	867.29743	72.52705
	"2001"	"2001"	"Cheyenne County, CO"	"08017"	"All Other Causes"	"O"	17	2179	Unreliable	189.22008
	"2001"	"2001"	"Clear Creek County, CO"	"08019"	"All Other Causes"	"O"	37	9383	394.33017	64.82748
	"2001"	"2001"	"Conejos County, CO"	"08021"	"All Other Causes"	"O"	70	8350	838.32335	100.19881
	"2001"	"2001"	"Costilla County, CO"	"08023"	"All Other Causes"	"O"	33	3619	911.85410	158.73342
	"2001"	"2001"	"Crowley County, CO"	"08025"	"All Other Causes"	"O"	48	5614	855.00534	123.40939
	"2001"	"2001"	"Custer County, CO"	"08027"	"All Other Causes"	"O"	23	3664	627.72926	130.89060
	"2001"	"2001"	"Delta County, CO"	"08029"	"All Other Causes"	"O"	328	28069	1168.54893	64.52232
	"2001"	"2001"	"Denver County, CO"	"08031"	"Drug-Induced Causes"	"D"	87	561976	15.48109	1.65975
	"2001"	"2001"	"Denver County, CO"	"08031"	"Alcohol-Induced Causes"	"A"	125	561976	22.24294	1.98947
	"2001"	"2001"	"Denver County, CO"	"08031"	"All Other Causes"	"O"	4271	561976	759.99687	11.62912
	"2001"	"2001"	"Dolores County, CO"	"08033"	"All Other Causes"	"O"	23	1849	1243.91563	259.37434
	"2001"	"2001"	"Douglas County, CO"	"08035"	"Drug-Induced Causes"	"D"	12	196783	Unreliable	1.76037
	"2001"	"2001"	"Douglas County, CO"	"08035"	"All Other Causes"	"O"	482	196783	244.93986	11.15670
	"2001"	"2001"	"Eagle County, CO"	"08037"	"All Other Causes"	"O"	81	43238	187.33521	20.81502
	"2001"	"2001"	"Elbert County, CO"	"08039"	"All Other Causes"	"O"	73	21094	346.06997	40.50443
	"2001"	"2001"	"El Paso County, CO"	"08041"	"Drug-Induced Causes"	"D"	65	535864	12.12994	1.50453
	"2001"	"2001"	"El Paso County, CO"	"08041"	"Alcohol-Induced Causes"	"A"	69	535864	12.87640	1.55014
	"2001"	"2001"	"El Paso County, CO"	"08041"	"All Other Causes"	"O"	2927	535864	546.22068	10.09617
	"2001"	"2001"	"Fremont County, CO"	"08043"	"All Other Causes"	"O"	461	46633	988.57033	46.04231
	"2001"	"2001"	"Garfield County, CO"	"08045"	"All Other Causes"	"O"	260	45636	569.72566	35.33289
	"2001"	"2001"	"Gilpin County, CO"	"08047"	"All Other Causes"	"O"	18	4781	Unreliable	88.73961
	"2001"	"2001"	"Grand County, CO"	"08049"	"All Other Causes"	"O"	59	12743	462.99929	60.27737
	"2001"	"2001"	"Gunnison County, CO"	"08051"	"All Other Causes"	"O"	65	14206	457.55315	56.75248
	"2001"	"2001"	"Huerfano County, CO"	"08055"	"All Other Causes"	"O"	102	7635	1335.95285	132.27904
	"2001"	"2001"	"Jackson County, CO"	"08057"	"All Other Causes"	"O"	12	1529	Unreliable	226.55995
	"2001"	"2001"	"Jefferson County, CO"	"08059"	"Drug-Induced Causes"	"D"	49	530452	9.23741	1.31963
	"2001"	"2001"	"Jefferson County, CO"	"08059"	"Alcohol-Induced Causes"	"A"	48	530452	9.04889	1.30609
	"2001"	"2001"	"Jefferson County, CO"	"08059"	"All Other Causes"	"O"	3181	530452	599.67726	10.63251
	"2001"	"2001"	"Kiowa County, CO"	"08061"	"All Other Causes"	"O"	21	1550	1354.83871	295.65004
	"2001"	"2001"	"Kit Carson County, CO"	"08063"	"All Other Causes"	"O"	74	7995	925.57849	107.59631
	"2001"	"2001"	"Lake County, CO"	"08065"	"All Other Causes"	"O"	40	7758	515.59680	81.52301
	"2001"	"2001"	"La Plata County, CO"	"08067"	"All Other Causes"	"O"	216	45044	479.53113	32.62796
	"2001"	"2001"	"Larimer County, CO"	"08069"	"Drug-Induced Causes"	"D"	18	260541	Unreliable	1.62840
	"2001"	"2001"	"Larimer County, CO"	"08069"	"Alcohol-Induced Causes"	"A"	18	260541	Unreliable	1.62840
	"2001"	"2001"	"Larimer County, CO"	"08069"	"All Other Causes"	"O"	1496	260541	574.18986	14.84533
	"2001"	"2001"	"Las Animas County, CO"	"08071"	"All Other Causes"	"O"	188	15116	1243.71527	90.70726
	"2001"	"2001"	"Lincoln County, CO"	"08073"	"All Other Causes"	"O"	69	5912	1167.11773	140.50446
	"2001"	"2001"	"Logan County, CO"	"08075"	"All Other Causes"	"O"	199	21459	927.34983	65.73809
	"2001"	"2001"	"Mesa County, CO"	"08077"	"Alcohol-Induced Causes"	"A"	20	119496	16.73696	3.74250
	"2001"	"2001"	"Mesa County, CO"	"08077"	"All Other Causes"	"O"	1116	119496	933.92247	27.95624
	"2001"	"2001"	"Moffat County, CO"	"08081"	"All Other Causes"	"O"	90	13065	688.86338	72.61258
	"2001"	"2001"	"Montezuma County, CO"	"08083"	"All Other Causes"	"O"	266	23692	1122.74185	68.83972
	"2001"	"2001"	"Montrose County, CO"	"08085"	"All Other Causes"	"O"	319	34361	928.37810	51.97919
	"2001"	"2001"	"Morgan County, CO"	"08087"	"All Other Causes"	"O"	257	27307	941.15062	58.70736
	"2001"	"2001"	"Otero County, CO"	"08089"	"All Other Causes"	"O"	209	20012	1044.37338	72.24082
	"2001"	"2001"	"Ouray County, CO"	"08091"	"All Other Causes"	"O"	17	3787	Unreliable	108.87525
	"2001"	"2001"	"Park County, CO"	"08093"	"All Other Causes"	"O"	66	15255	432.64503	53.25492
	"2001"	"2001"	"Phillips County, CO"	"08095"	"All Other Causes"	"O"	45	4456	1009.87433	150.54318
	"2001"	"2001"	"Pitkin County, CO"	"08097"	"All Other Causes"	"O"	49	15013	326.38380	46.62626
	"2001"	"2001"	"Prowers County, CO"	"08099"	"All Other Causes"	"O"	139	14182	980.11564	83.13232
	"2001"	"2001"	"Pueblo County, CO"	"08101"	"Drug-Induced Causes"	"D"	15	144014	Unreliable	2.68931
	"2001"	"2001"	"Pueblo County, CO"	"08101"	"Alcohol-Induced Causes"	"A"	20	144014	13.88754	3.10535
	"2001"	"2001"	"Pueblo County, CO"	"08101"	"All Other Causes"	"O"	1376	144014	955.46266	25.75755
	"2001"	"2001"	"Rio Blanco County, CO"	"08103"	"All Other Causes"	"O"	52	5868	886.16224	122.88859
	"2001"	"2001"	"Rio Grande County, CO"	"08105"	"All Other Causes"	"O"	139	12213	1138.13150	96.53505
	"2001"	"2001"	"Routt County, CO"	"08107"	"All Other Causes"	"O"	78	20210	385.94755	43.69995
	"2001"	"2001"	"Saguache County, CO"	"08109"	"All Other Causes"	"O"	50	6024	830.01328	117.38160
	"2001"	"2001"	"San Miguel County, CO"	"08113"	"All Other Causes"	"O"	10	6858	Unreliable	46.11079
	"2001"	"2001"	"Sedgwick County, CO"	"08115"	"All Other Causes"	"O"	36	2661	1352.87486	225.47914
	"2001"	"2001"	"Summit County, CO"	"08117"	"All Other Causes"	"O"	40	24716	161.83849	25.58891
	"2001"	"2001"	"Teller County, CO"	"08119"	"All Other Causes"	"O"	81	21193	382.20167	42.46685
	"2001"	"2001"	"Washington County, CO"	"08121"	"All Other Causes"	"O"	50	4874	1025.85146	145.07730
	"2001"	"2001"	"Weld County, CO"	"08123"	"Drug-Induced Causes"	"D"	13	192297	Unreliable	1.87499
	"2001"	"2001"	"Weld County, CO"	"08123"	"Alcohol-Induced Causes"	"A"	17	192297	Unreliable	2.14413
	"2001"	"2001"	"Weld County, CO"	"08123"	"All Other Causes"	"O"	1154	192297	600.11337	17.66568
	"2001"	"2001"	"Yuma County, CO"	"08125"	"All Other Causes"	"O"	121	9822	1231.92832	111.99348
	"2001"	"2001"	"Fairfield County, CT"	"09001"	"Drug-Induced Causes"	"D"	62	889063	6.97363	0.88565
	"2001"	"2001"	"Fairfield County, CT"	"09001"	"Alcohol-Induced Causes"	"A"	40	889063	4.49912	0.71137
	"2001"	"2001"	"Fairfield County, CT"	"09001"	"All Other Causes"	"O"	6923	889063	778.68498	9.35868
	"2001"	"2001"	"Hartford County, CT"	"09003"	"Drug-Induced Causes"	"D"	88	862573	10.20204	1.08754
	"2001"	"2001"	"Hartford County, CT"	"09003"	"Alcohol-Induced Causes"	"A"	48	862573	5.56475	0.80320
	"2001"	"2001"	"Hartford County, CT"	"09003"	"All Other Causes"	"O"	7847	862573	909.72010	10.26966
	"2001"	"2001"	"Litchfield County, CT"	"09005"	"Drug-Induced Causes"	"D"	17	184118	Unreliable	2.23938
	"2001"	"2001"	"Litchfield County, CT"	"09005"	"All Other Causes"	"O"	1675	184118	909.74267	22.22855
	"2001"	"2001"	"Middlesex County, CT"	"09007"	"Drug-Induced Causes"	"D"	15	157006	Unreliable	2.46677
	"2001"	"2001"	"Middlesex County, CT"	"09007"	"All Other Causes"	"O"	1290	157006	821.62465	22.87592
	"2001"	"2001"	"New Haven County, CT"	"09009"	"Drug-Induced Causes"	"D"	88	829875	10.60401	1.13039
	"2001"	"2001"	"New Haven County, CT"	"09009"	"Alcohol-Induced Causes"	"A"	39	829875	4.69950	0.75252
	"2001"	"2001"	"New Haven County, CT"	"09009"	"All Other Causes"	"O"	7558	829875	910.73957	10.47589
	"2001"	"2001"	"New London County, CT"	"09011"	"Drug-Induced Causes"	"D"	24	261396	9.18147	1.87416
	"2001"	"2001"	"New London County, CT"	"09011"	"Alcohol-Induced Causes"	"A"	14	261396	Unreliable	1.43141
	"2001"	"2001"	"New London County, CT"	"09011"	"All Other Causes"	"O"	2132	261396	815.62074	17.66423
	"2001"	"2001"	"Tolland County, CT"	"09013"	"Drug-Induced Causes"	"D"	12	138934	Unreliable	2.49334
	"2001"	"2001"	"Tolland County, CT"	"09013"	"All Other Causes"	"O"	846	138934	608.92222	20.93518
	"2001"	"2001"	"Windham County, CT"	"09015"	"Drug-Induced Causes"	"D"	20	109870	18.20333	4.07039
	"2001"	"2001"	"Windham County, CT"	"09015"	"All Other Causes"	"O"	1070	109870	973.87822	29.77233
	"2001"	"2001"	"Kent County, DE"	"10001"	"Alcohol-Induced Causes"	"A"	13	129228	Unreliable	2.79007
	"2001"	"2001"	"Kent County, DE"	"10001"	"All Other Causes"	"O"	1085	129228	839.60132	25.48932
	"2001"	"2001"	"New Castle County, DE"	"10003"	"Drug-Induced Causes"	"D"	51	506026	10.07853	1.41128
	"2001"	"2001"	"New Castle County, DE"	"10003"	"Alcohol-Induced Causes"	"A"	41	506026	8.10235	1.26537
	"2001"	"2001"	"New Castle County, DE"	"10003"	"All Other Causes"	"O"	4137	506026	817.54692	12.71071
	"2001"	"2001"	"Sussex County, DE"	"10005"	"Drug-Induced Causes"	"D"	11	160445	Unreliable	2.06714
	"2001"	"2001"	"Sussex County, DE"	"10005"	"Alcohol-Induced Causes"	"A"	15	160445	Unreliable	2.41390
	"2001"	"2001"	"Sussex County, DE"	"10005"	"All Other Causes"	"O"	1751	160445	1091.33971	26.08056
	"2001"	"2001"	"District of Columbia, DC"	"11001"	"Drug-Induced Causes"	"D"	111	574504	19.32101	1.83387
	"2001"	"2001"	"District of Columbia, DC"	"11001"	"Alcohol-Induced Causes"	"A"	113	574504	19.66914	1.85032
	"2001"	"2001"	"District of Columbia, DC"	"11001"	"All Other Causes"	"O"	5727	574504	996.85990	13.17257
	"2001"	"2001"	"Alachua County, FL"	"12001"	"Drug-Induced Causes"	"D"	20	221718	9.02047	2.01704
	"2001"	"2001"	"Alachua County, FL"	"12001"	"Alcohol-Induced Causes"	"A"	12	221718	Unreliable	1.56239
	"2001"	"2001"	"Alachua County, FL"	"12001"	"All Other Causes"	"O"	1552	221718	699.98827	17.76826
	"2001"	"2001"	"Baker County, FL"	"12003"	"All Other Causes"	"O"	191	22620	844.38550	61.09759
	"2001"	"2001"	"Bay County, FL"	"12005"	"Drug-Induced Causes"	"D"	24	150207	15.97795	3.26149
	"2001"	"2001"	"Bay County, FL"	"12005"	"Alcohol-Induced Causes"	"A"	17	150207	Unreliable	2.74495
	"2001"	"2001"	"Bay County, FL"	"12005"	"All Other Causes"	"O"	1384	150207	921.39514	24.76725
	"2001"	"2001"	"Bradford County, FL"	"12007"	"All Other Causes"	"O"	259	26083	992.98394	61.70102
	"2001"	"2001"	"Brevard County, FL"	"12009"	"Drug-Induced Causes"	"D"	61	486429	12.54037	1.60563
	"2001"	"2001"	"Brevard County, FL"	"12009"	"Alcohol-Induced Causes"	"A"	63	486429	12.95153	1.63174
	"2001"	"2001"	"Brevard County, FL"	"12009"	"All Other Causes"	"O"	5174	486429	1063.67013	14.78747
	"2001"	"2001"	"Broward County, FL"	"12011"	"Drug-Induced Causes"	"D"	214	1662848	12.86949	0.87974
	"2001"	"2001"	"Broward County, FL"	"12011"	"Alcohol-Induced Causes"	"A"	116	1662848	6.97598	0.64770
	"2001"	"2001"	"Broward County, FL"	"12011"	"All Other Causes"	"O"	15909	1662848	956.73206	7.58523
	"2001"	"2001"	"Calhoun County, FL"	"12013"	"All Other Causes"	"O"	152	12847	1183.15560	95.96659
	"2001"	"2001"	"Charlotte County, FL"	"12015"	"All Other Causes"	"O"	2097	146311	1433.24835	31.29841
	"2001"	"2001"	"Citrus County, FL"	"12017"	"Drug-Induced Causes"	"D"	14	121197	Unreliable	3.08725
	"2001"	"2001"	"Citrus County, FL"	"12017"	"Alcohol-Induced Causes"	"A"	18	121197	Unreliable	3.50062
	"2001"	"2001"	"Citrus County, FL"	"12017"	"All Other Causes"	"O"	2002	121197	1651.85607	36.91817
	"2001"	"2001"	"Clay County, FL"	"12019"	"Drug-Induced Causes"	"D"	31	145685	21.27879	3.82178
	"2001"	"2001"	"Clay County, FL"	"12019"	"All Other Causes"	"O"	1145	145685	785.94227	23.22672
	"2001"	"2001"	"Collier County, FL"	"12021"	"Drug-Induced Causes"	"D"	24	264240	9.08265	1.85399
	"2001"	"2001"	"Collier County, FL"	"12021"	"Alcohol-Induced Causes"	"A"	31	264240	11.73176	2.10709
	"2001"	"2001"	"Collier County, FL"	"12021"	"All Other Causes"	"O"	2347	264240	888.20769	18.33403
	"2001"	"2001"	"Columbia County, FL"	"12023"	"All Other Causes"	"O"	604	57040	1058.90603	43.08628
	"2001"	"2001"	"DeSoto County, FL"	"12027"	"All Other Causes"	"O"	272	32402	839.45435	50.89940
	"2001"	"2001"	"Dixie County, FL"	"12029"	"All Other Causes"	"O"	151	14033	1076.03506	87.56649
	"2001"	"2001"	"Duval County, FL"	"12031"	"Drug-Induced Causes"	"D"	107	790681	13.53264	1.30825
	"2001"	"2001"	"Duval County, FL"	"12031"	"Alcohol-Induced Causes"	"A"	60	790681	7.58840	0.97966
	"2001"	"2001"	"Duval County, FL"	"12031"	"All Other Causes"	"O"	6734	790681	851.67090	10.37852
